Category,Medication,Prodcode,Gemscript code,Product Name,Drug Substance,BNF Code
Pain medication,Etoricoxib,62251,10602020,Arcoxia 90mg tablets (Sigma Pharmaceuticals Plc),Etoricoxib,10010100
Pain medication,Etoricoxib,62843,10603020,Arcoxia 90mg tablets (Lexon (UK) Ltd),Etoricoxib,10010100
Pain medication,Etoricoxib,64521,10604020,Arcoxia 90mg tablets (Mawdsley-Brooks & Company Ltd),Etoricoxib,10010100
Pain medication,Etoricoxib,62658,10606020,Arcoxia 120mg tablets (Waymade Healthcare Plc),Etoricoxib,10010100
Pain medication,Etoricoxib,53576,10607020,Arcoxia 120mg tablets (DE Pharmaceuticals),Etoricoxib,10010100
Pain medication,Etoricoxib,51874,39400020,Arcoxia 30mg tablets (Lexon (UK) Ltd),Etoricoxib,10010100
Pain medication,Etoricoxib,6498,77845020,Arcoxia 90mg tablets (Grunenthal Ltd),Etoricoxib,10010100
Pain medication,Etoricoxib,9822,77848020,Arcoxia 120mg tablets (Grunenthal Ltd),Etoricoxib,10010100
Pain medication,Etoricoxib,650,77851020,Etoricoxib 60mg tablets,Etoricoxib,10010100
Pain medication,Etoricoxib,5812,77854020,Etoricoxib 90mg tablets,Etoricoxib,10010100
Pain medication,Etoricoxib,5938,84667020,Etoricoxib 120mg tablets,Etoricoxib,10010100
Pain medication,Etoricoxib,6464,84678020,Arcoxia 60mg tablets (Grunenthal Ltd),Etoricoxib,10010100
Pain medication,Etoricoxib,37587,94522020,Etoricoxib 30mg tablets,Etoricoxib,10010100
Pain medication,Etoricoxib,37562,94524020,Arcoxia 30mg tablets (Grunenthal Ltd),Etoricoxib,10010100
Pain medication,Fentanyl,23475,!7100101,THALAMONAL (2ML),,00000000
Pain medication,Fentanyl,46559,00229021,Fencino 12micrograms/hour transdermal patches (Ethypharm UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,46733,00231021,Fencino 25micrograms/hour transdermal patches (Ethypharm UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,46560,00233021,Fencino 50micrograms/hour transdermal patches (Ethypharm UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,46657,00235021,Fencino 75micrograms/hour transdermal patches (Ethypharm UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,46658,00237021,Fencino 100micrograms/hour transdermal patches (Ethypharm UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,15350,02583007,FENTANYL (10ML) 50 MCG/ML INJ,,00000000
Pain medication,Fentanyl,67258,09324020,Durogesic DTrans 25micrograms transdermal patches (Waymade Healthcare Plc),Fentanyl,04070200
Pain medication,Fentanyl,56670,09325020,Fentanyl 25micrograms/hour transdermal patches (Sigma Pharmaceuticals Plc),Fentanyl,04070200
Pain medication,Fentanyl,51235,09327020,Fentanyl 25micrograms/hour transdermal patches (Phoenix Healthcare Distribution Ltd),Fentanyl,04070200
Pain medication,Fentanyl,72820,09328020,Durogesic DTrans 25micrograms transdermal patches (DE Pharmaceuticals),Fentanyl,04070200
Pain medication,Fentanyl,48571,09330020,Durogesic DTrans 50micrograms transdermal patches (Waymade Healthcare Plc),Fentanyl,04070200
Pain medication,Fentanyl,70988,09333020,Fentanyl 50micrograms/hour transdermal patches (Phoenix Healthcare Distribution Ltd),Fentanyl,04070200
Pain medication,Fentanyl,67766,09339020,Fentanyl 75micrograms/hour transdermal patches (Phoenix Healthcare Distribution Ltd),Fentanyl,04070200
Pain medication,Fentanyl,55752,09345020,Fentanyl 100micrograms/hour transdermal patches (Phoenix Healthcare Distribution Ltd),Fentanyl,04070200
Pain medication,Fentanyl,59678,09347020,Fentanyl 100micrograms/2ml solution for injection ampoules (A A H Pharmaceuticals Ltd),Fentanyl citrate,04070200/15010403
Pain medication,Fentanyl,52178,09349020,Fentanyl 100micrograms/2ml solution for injection ampoules (AMCo),Fentanyl citrate,04070200/15010403
Pain medication,Fentanyl,63398,16370021,Fentanyl 2.5mg/50ml solution for infusion vials,Fentanyl citrate,04070200/15010403
Pain medication,Fentanyl,60766,20266021,Fentanyl 25micrograms/hour transdermal patches (Waymade Healthcare Plc),Fentanyl,04070200
Pain medication,Fentanyl,67474,20267021,Opiodur 50micrograms/hour transdermal patches (Pfizer Ltd),Fentanyl,04070200
Pain medication,Fentanyl,61086,20344021,Opiodur 12micrograms/hour transdermal patches (Pfizer Ltd),Fentanyl,04070200
Pain medication,Fentanyl,61156,20345021,Fentanyl 12micrograms/hour transdermal patches (Waymade Healthcare Plc),Fentanyl,04070200
Pain medication,Fentanyl,59443,20687021,Fentanyl 200microgram buccal films sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,59057,20689021,Fentanyl 400microgram buccal films sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,59482,21649021,Fentanyl 37.5microgram/hour transdermal patches,Fentanyl,04070200
Pain medication,Fentanyl,59490,21650021,Mezolar Matrix 37.5microgram/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,50671,21754020,Fentanyl 12micrograms/hour transdermal patches (A A H Pharmaceuticals Ltd),Fentanyl,04070200
Pain medication,Fentanyl,50929,21756020,Durogesic DTrans 12micrograms transdermal patches (Mawdsley-Brooks & Company Ltd),Fentanyl,04070200
Pain medication,Fentanyl,63139,21931021,Fentanyl 12micrograms/hour transdermal patches (Phoenix Healthcare Distribution Ltd),Fentanyl,04070200
Pain medication,Fentanyl,63340,24150021,Fentanyl 133microgram sublingual tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,65646,24152021,Fentanyl 267microgram sublingual tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,61708,24153021,Recivit 267microgram sublingual tablets (Grunenthal Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,65359,25533021,Mylafent 50micrograms/hour transdermal patches (Mylan),Fentanyl,04070200
Pain medication,Fentanyl,61305,25534021,Mylafent 75micrograms/hour transdermal patches (Mylan),Fentanyl,04070200
Pain medication,Fentanyl,68209,25535021,Mylafent 100micrograms/hour transdermal patches (Mylan),Fentanyl,04070200
Pain medication,Fentanyl,65168,25620021,Mylafent 12micrograms/hour transdermal patches (Mylan),Fentanyl,04070200
Pain medication,Fentanyl,67425,53684021,Yemex 25micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,70376,53686021,Yemex 50micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,72342,53688021,Yemex 75micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,69023,53690021,Yemex 100micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,70810,53837021,Yemex 12micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,67830,53838021,Fentanyl 12micrograms/hour transdermal patches (DE Pharmaceuticals),Fentanyl,04070200
Pain medication,Fentanyl,617,61829020,Fentanyl 50microgram/ml Injection,Fentanyl Citrate,04070200/15010403
Pain medication,Fentanyl,24457,61832020,Fentanyl with droperidol 500microgramwith2.5mg/ml Injection,Fentanyl Citrate/Droperidol,15010401
Pain medication,Fentanyl,25185,61836020,Sublimaze 50microgram/ml Injection (Janssen-Cilag Ltd),Fentanyl Citrate,04070200/15010403
Pain medication,Fentanyl,60477,71714020,Fentanyl 25micrograms/hour transdermal patches (A A H Pharmaceuticals Ltd),Fentanyl,04070200
Pain medication,Fentanyl,65437,71720020,Fentanyl 100micrograms/hour transdermal patches (A A H Pharmaceuticals Ltd),Fentanyl,04070200
Pain medication,Fentanyl,54979,71753020,Fentanyl 50micrograms/hour transdermal patches (A A H Pharmaceuticals Ltd),Fentanyl,04070200
Pain medication,Fentanyl,47413,72774020,Fentanyl 75micrograms/hr Transdermal patch (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,48183,73996020,Fentanyl 100micrograms/2ml solution for injection ampoules (Martindale Pharmaceuticals Ltd),Fentanyl citrate,04070200/15010403
Pain medication,Fentanyl,748,76080020,Durogesic 25micrograms transdermal patches (Janssen-Cilag Ltd),Fentanyl,04070200
Pain medication,Fentanyl,5048,76081020,Durogesic 50micrograms transdermal patches (Janssen-Cilag Ltd),Fentanyl,04070200
Pain medication,Fentanyl,5657,76082020,Durogesic 75micrograms transdermal patches (Janssen-Cilag Ltd),Fentanyl,04070200
Pain medication,Fentanyl,620,76085020,Fentanyl 25micrograms/hour transdermal patches,Fentanyl,04070200
Pain medication,Fentanyl,757,76086020,Fentanyl 50micrograms/hour transdermal patches,Fentanyl,04070200
Pain medication,Fentanyl,6298,76087020,Fentanyl 75micrograms/hour transdermal patches,Fentanyl,04070200
Pain medication,Fentanyl,4691,76090020,Fentanyl 100micrograms/hour transdermal patches,Fentanyl,04070200
Pain medication,Fentanyl,11843,76091020,Fentanyl 200microgram lozenges,Fentanyl citrate,04070200
Pain medication,Fentanyl,5651,76092020,Fentanyl 400microgram lozenges,Fentanyl citrate,04070200
Pain medication,Fentanyl,10922,76095020,Durogesic 100micrograms transdermal patches (Janssen-Cilag Ltd),Fentanyl,04070200
Pain medication,Fentanyl,5696,77203020,Fentanyl 600microgram lozenges,Fentanyl citrate,04070200
Pain medication,Fentanyl,5697,77204020,Fentanyl 800microgram lozenges,Fentanyl citrate,04070200
Pain medication,Fentanyl,15337,77205020,Fentanyl 1.2mg lozenges,Fentanyl citrate,04070200
Pain medication,Fentanyl,24986,80288020,Fentanyl 1.6mg lozenges,Fentanyl citrate,04070200
Pain medication,Fentanyl,13076,81733020,Actiq 200microgram lozenges with integral oromucosal applicator (Teva UK Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,18174,81734020,Actiq 400microgram lozenges with integral oromucosal applicator (Teva UK Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,25199,81735020,Actiq 600microgram lozenges with integral oromucosal applicator (Teva UK Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,26908,81737020,Actiq 800microgram lozenges with integral oromucosal applicator (Teva UK Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,29577,81738020,Actiq 1.2mg lozenges with integral oromucosal applicator (Teva UK Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,26021,81739020,Actiq 1.6mg lozenges with integral oromucosal applicator (Teva UK Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,38183,84928020,Remifentanil 1mg powder for solution for injection vials,Remifentanyl hydrochloride,15010403
Pain medication,Fentanyl,60296,84930020,Remifentanil 5mg powder for solution for injection vials,Remifentanyl hydrochloride,15010403
Pain medication,Fentanyl,7082,88867020,Durogesic DTrans 25micrograms transdermal patches (Janssen-Cilag Ltd),Fentanyl,04070200
Pain medication,Fentanyl,7107,88869020,Durogesic DTrans 50micrograms transdermal patches (Janssen-Cilag Ltd),Fentanyl,04070200
Pain medication,Fentanyl,7397,88871020,Durogesic DTrans 75micrograms transdermal patches (Janssen-Cilag Ltd),Fentanyl,04070200
Pain medication,Fentanyl,14900,88873020,Durogesic DTrans 100micrograms transdermal patches (Janssen-Cilag Ltd),Fentanyl,04070200
Pain medication,Fentanyl,31053,89640020,Tilofyl 25micrograms/hour transdermal patches (Tillomed Laboratories Ltd),Fentanyl,04070200
Pain medication,Fentanyl,22066,89642020,Tilofyl 50micrograms/hour transdermal patches (Tillomed Laboratories Ltd),Fentanyl,04070200
Pain medication,Fentanyl,16618,89644020,Tilofyl 75micrograms/hour transdermal patches (Tillomed Laboratories Ltd),Fentanyl,04070200
Pain medication,Fentanyl,28189,89646020,Tilofyl 100micrograms/hour transdermal patches (Tillomed Laboratories Ltd),Fentanyl,04070200
Pain medication,Fentanyl,7126,89905020,Fentanyl 12micrograms/hour transdermal patches,Fentanyl,04070200
Pain medication,Fentanyl,11982,89907020,Durogesic DTrans 12micrograms transdermal patches (Janssen-Cilag Ltd),Fentanyl,04070200
Pain medication,Fentanyl,35330,92117020,Fentanyl 100micrograms/2ml solution for injection ampoules,Fentanyl citrate,04070200/15010403
Pain medication,Fentanyl,35853,92119020,Fentanyl 500micrograms/10ml solution for injection ampoules,Fentanyl citrate,04070200/15010403
Pain medication,Fentanyl,43812,92123020,Sublimaze 500micrograms/10ml solution for injection ampoules (Piramal Critical Care Ltd),Fentanyl citrate,04070200/15010403
Pain medication,Fentanyl,37928,92583020,Matrifen 12micrograms/hour transdermal patches (Teva UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,35968,92585020,Matrifen 25micrograms/hour transdermal patches (Teva UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,36211,92587020,Matrifen 50micrograms/hour transdermal patches (Teva UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,38351,92589020,Matrifen 75micrograms/hour transdermal patches (Teva UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,36040,92593020,Matrifen 100micrograms/hour transdermal patches (Teva UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,37968,94469020,Fentanyl 40micrograms/dose transdermal system,Fentanyl,04070200
Pain medication,Fentanyl,37779,94493020,Fentalis Reservoir 25micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,37923,94495020,Fentalis Reservoir 50micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,38365,94497020,Fentalis Reservoir 75micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,37719,94499020,Fentalis Reservoir 100micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,37954,94501020,Mezolar Matrix 12micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,38031,94503020,Mezolar Matrix 25micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,39180,94505020,Mezolar Matrix 50micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,38326,94507020,Mezolar Matrix 75micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,38553,94509020,Mezolar Matrix 100micrograms/hour transdermal patches (Sandoz Ltd),Fentanyl,04070200
Pain medication,Fentanyl,39251,94637020,Osmach 25micrograms/hour transdermal patches (Teva UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,37960,94639020,Osmach 50micrograms/hour transdermal patches (Teva UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,41161,94641020,Osmach 75micrograms/hour transdermal patches (Teva UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,39084,94643020,Osmach 100micrograms/hour transdermal patches (Ratiopharm UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,39469,96297020,Fentanyl 100microgram sublingual tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,39590,96299020,Fentanyl 200microgram sublingual tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,40940,96301020,Fentanyl 300microgram sublingual tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,40098,96303020,Fentanyl 400microgram sublingual tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,41348,96305020,Fentanyl 600microgram sublingual tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,42399,96307020,Fentanyl 800microgram sublingual tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,39518,96309020,Abstral 100microgram sublingual tablets (Kyowa Kirin Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,39756,96311020,Abstral 200microgram sublingual tablets (Kyowa Kirin Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,41286,96313020,Abstral 300microgram sublingual tablets (Kyowa Kirin Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,39987,96315020,Abstral 400microgram sublingual tablets (Kyowa Kirin Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,40508,96317020,Abstral 600microgram sublingual tablets (Kyowa Kirin Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,39799,96319020,Abstral 800microgram sublingual tablets (Kyowa Kirin Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,39723,96369020,Fentanyl 100microgram buccal tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,40018,96371020,Fentanyl 200microgram buccal tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,40576,96373020,Fentanyl 400microgram buccal tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,42538,96375020,Fentanyl 600microgram buccal tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,46555,96377020,Fentanyl 800microgram buccal tablets sugar free,Fentanyl citrate,04070200
Pain medication,Fentanyl,39746,96379020,Effentora 100microgram buccal tablets (Teva UK Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,39929,96381020,Effentora 200microgram buccal tablets (Teva UK Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,40128,96383020,Effentora 400microgram buccal tablets (Teva UK Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,40434,96385020,Effentora 600microgram buccal tablets (Teva UK Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,40957,96387020,Effentora 800microgram buccal tablets (Teva UK Ltd),Fentanyl citrate,04070200
Pain medication,Fentanyl,42591,96726020,Osmanil 25micrograms/hour transdermal patches (Zentiva),Fentanyl,04070200
Pain medication,Fentanyl,43152,96728020,Osmanil 50micrograms/hour transdermal patches (Zentiva),Fentanyl,04070200
Pain medication,Fentanyl,42590,96730020,Osmanil 75micrograms/hour transdermal patches (Zentiva),Fentanyl,04070200
Pain medication,Fentanyl,45460,96732020,Osmanil 100micrograms/hour transdermal patches (Zentiva),Fentanyl,04070200
Pain medication,Fentanyl,45549,96754020,Victanyl 25micrograms/hour transdermal patches (Actavis UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,44837,96756020,Victanyl 50micrograms/hour transdermal patches (Actavis UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,42576,96758020,Victanyl 75micrograms/hour transdermal patches (Actavis UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,42021,96760020,Victanyl 100micrograms/hour transdermal patches (Actavis UK Ltd),Fentanyl,04070200
Pain medication,Fentanyl,41135,97501020,Fentanyl 50micrograms/dose nasal spray,Fentanyl citrate,04070200
Pain medication,Fentanyl,45894,97503020,Fentanyl 100micrograms/dose nasal spray,Fentanyl citrate,04070200
Pain medication,Fentanyl,45092,97505020,Fentanyl 200micrograms/dose nasal spray,Fentanyl citrate,04070200
Pain medication,Fentanyl,45598,97507020,Instanyl 50micrograms/dose nasal spray (Takeda UK Ltd),Fentanyl citrate,04070200
