Category,BNF Chapter,Prodcode,dm+d code,Product Name,Drug Substance
Exacerbations - Antibiotics,penicillinase-resistant penicillins,26350,324711000001103,floxapen 500mg powder for solution for injection vials (glaxosmithkline uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,57485,32611000001100,flucloxacillin 500mg capsules (alliance healthcare (distribution) ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,33993,333211000001105,flucloxacillin 250mg capsules (teva uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34683,337811000001100,flucloxacillin 125mg/5ml oral solution (mylan),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34380,34411000001105,co-fluampicil 250mg/250mg capsules (actavis uk ltd),flucloxacillin sodium/ampicillin trihydrate
Exacerbations - Antibiotics,penicillinase-resistant penicillins,25570,382411000001105,co-fluampicil 250mg/250mg capsules (sandoz ltd),flucloxacillin sodium/ampicillin trihydrate
Exacerbations - Antibiotics,penicillinase-resistant penicillins,56717,390611000001106,flucloxacillin 500mg powder for solution for injection vials (a a h pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34776,401911000001101,flucloxacillin 500mg capsules (mylan),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,26558,419411000001108,floxapen 1g powder for solution for injection vials (glaxosmithkline uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,308,435911000001105,magnapen 250mg/250mg capsules (wockhardt uk ltd),flucloxacillin sodium/ampicillin trihydrate
Exacerbations - Antibiotics,penicillinase-resistant penicillins,39989,471111000001107,floxapen 250mg capsules (actavis uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,13531,473311000001105,magnapen 500mg powder for solution for injection vials (wockhardt uk ltd),ampicillin sodium/flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,32901,4835611000001101,flucloxacillin 250mg/5ml oral solution (kent pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,4008,499611000001105,fluclomix 500 capsules (ashbourne pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,27057,513711000001108,flucloxacillin 125mg/5ml oral solution (a a h pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34052,568111000001102,flucloxacillin 500mg capsules (ivax pharmaceuticals uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,32361,58285001000027102,stafoxil 250mg capsule (yamanouchi pharma ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34226,590311000001104,flucloxacillin 500mg capsules (kent pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34375,627011000001100,flucloxacillin 250mg capsules (kent pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,44855,629811000001103,flucloxacillin 500mg capsules (ranbaxy (uk) ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,60390,661411000001106,flucloxacillin 1g powder for solution for injection vials (a a h pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34057,699911000001102,flucloxacillin 250mg capsules (actavis uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34701,719411000001101,flucloxacillin 125mg/5ml oral solution (ivax pharmaceuticals uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34259,746511000001103,flucloxacillin 125mg/5ml oral solution (sandoz ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,28284,767311000001102,flucloxacillin 125mg/5ml oral solution (teva uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34617,770011000001107,flucloxacillin 500mg capsules (sandoz ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34007,833311000001104,flucloxacillin 500mg capsules (teva uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34330,850811000001102,flucloxacillin 250mg capsules (mylan),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,45312,85575001000027107,flucloxacillin 125mg/5ml liquid (lagap),flucloxacillin magnesium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,31940,85585001000027102,flucloxacillin 250mg/5ml oral solution (lagap),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,60330,858411000001101,flucloxacillin 1g powder for solution for injection vials (wockhardt uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,26326,865811000001104,floxapen 250mg powder for solution for injection vials (glaxosmithkline uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,40025,888011000001100,floxapen 500mg capsules (actavis uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,30764,908411000001104,co-fluampicil 250mg/250mg capsules (ivax pharmaceuticals uk ltd),flucloxacillin sodium/ampicillin trihydrate
Exacerbations - Antibiotics,penicillinase-resistant penicillins,51037,916911000001106,flucloxacillin 250mg capsules (alliance healthcare (distribution) ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,32065,92475001000027102,flucloxacillin 250mg/5ml oral solution (teva uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,57331,97911000001102,flucloxacillin 250mg powder for solution for injection vials (a a h pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,40108,9798411000001103,flucloxacillin 250mg capsules (almus pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,52374,9798911000001106,flucloxacillin 500mg capsules (almus pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,22422,99035001000027103,galfloxin 250mg capsule (galen ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,32665,99045001000027102,galfloxin 500mg capsule (galen ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,9242,106125001000027102,flucloxacillin with ampicillin 250mg+250mg capsule,ampicillin trihydrate/flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,951,106135001000027100,flucloxacillin with ampicillin 125mg+125mg liquid,ampicillin trihydrate/flucloxacillin magnesium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,20869,106145001000027104,flucloxacillin with ampicillin 250mg+250mg injection,ampicillin trihydrate/flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,10755,148085001000027109,ampiciilin 60mg / cloxacillin 30mg/0.6ml sugar free oral suspension,cloxacillin/ampicillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,1450,148135001000027107,ampicillin 250mg / flucloxacillin 250mg capsules,ampicillin trihydrate/flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,10369,148145001000027108,ampicillin 125mg / flucloxacillin 125mg oral solution,ampicillin trihydrate/flucloxacillin magnesium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,26510,148155001000027106,ampicillin 250mg / flucloxacillin 250mg injection,ampicillin trihydrate/flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,24847,148195001000027100,ampicillin 500mg / flucloxacillin 500mg injection,ampicillin trihydrate/flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,54907,156955001000027107,cloxacillin 250mg with ampicillin 250mg injection,cloxacillin/ampicillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,52340,156975001000027105,cloxacillin 30mg with ampicillin 60mg/0.6ml suspension,cloxacillin/ampicillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,45237,189575001000027108,co-fluampicil 500mg with 500mg injection,ampicillin trihydrate/flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,13438,52415001000027106,magnapen 1g/vial injection (c p pharmaceuticals ltd),ampicillin trihydrate/flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins/broad-spectrum penicillins,23485,89295001000027103,flu-amp 500mg capsule (generics (uk) ltd),flucloxacillin sodium/ampicillin trihydrate
Exacerbations - Antibiotics,proton pump inhibitors/broad-spectrum penicillins,5662,204855001000027102,amoxicillin 500mg / clarithromycin 500mg / lansoprazole 30mg triple pack,amoxicillin trihydrate/lansoprazole/clarithromycin
Exacerbations - Antibiotics,proton pump inhibitors/broad-spectrum penicillins,11433,235495001000027109,clarithromycin 500mg with lansoprazole 30mg and amoxicillin 500mg triple pack,amoxicillin trihydrate/lansoprazole/clarithromycin
Exacerbations - Antibiotics,proton pump inhibitors/broad-spectrum penicillins,15290,235505001000027103,lansoprazole with amoxicillin and clarithromycin 30mg + 500mg + 500mg triple pack,amoxicillin trihydrate/lansoprazole/clarithromycin
Exacerbations - Antibiotics,proton pump inhibitors/macrolides,6497,25895001000027107,clarithromycin 500mg with metronidazole 400mg with lansoprazole 30mg triple pack,metronidazole/lansoprazole/clarithromycin
Exacerbations - Antibiotics,quinolones,76430,,ciprofloxacin 750mg tablets (apc pharmaceuticals & chemicals (europe) ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,54393,10393211000001107,ciprofloxacin 250mg tablets (arrow generics ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,52616,10393511000001105,ciprofloxacin 500mg tablets (arrow generics ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,34448,10442211000001104,ciprofloxacin 250mg tablets (niche generics ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,11883,10892711000001106,ciprofloxacin 100mg/50ml solution for infusion vials,ciprofloxacin lactate
Exacerbations - Antibiotics,quinolones,52945,10892811000001103,ciprofloxacin 200mg/100ml solution for infusion vials,ciprofloxacin lactate
Exacerbations - Antibiotics,quinolones,54993,10892911000001108,ciprofloxacin 400mg/200ml solution for infusion vials,ciprofloxacin lactate
Exacerbations - Antibiotics,quinolones,58021,11017111000001101,ciprofloxacin 100mg tablets (dr reddy's laboratories (uk) ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,43814,11017911000001103,ciprofloxacin 250mg tablets (dr reddy's laboratories (uk) ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,53088,11018811000001107,ciprofloxacin 500mg tablets (dr reddy's laboratories (uk) ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,34694,11401111000001103,ciprofloxacin 250mg tablets (pliva pharma ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,43557,11401511000001107,ciprofloxacin 500mg tablets (pliva pharma ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,56439,11528211000001101,ciprofloxacin 200mg/100ml solution for infusion vials (a a h pharmaceuticals ltd),ciprofloxacin lactate
Exacerbations - Antibiotics,quinolones,66971,11528411000001102,ciprofloxacin 400mg/200ml solution for infusion vials (a a h pharmaceuticals ltd),ciprofloxacin lactate
Exacerbations - Antibiotics,quinolones,58246,11761811000001103,ciprofloxacin 400mg/200ml infusion bags (pfizer ltd),ciprofloxacin lactate
Exacerbations - Antibiotics,quinolones,70998,11975011000001109,ciprofloxacin 100mg/5ml oral suspension (special order),ciprofloxacin
Exacerbations - Antibiotics,quinolones,34322,120165001000027103,ciprofloxacin 500mg tablet (niche generics ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,34973,120195001000027101,ciprofloxacin 750mg tablet (niche generics ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,66483,12019911000001106,ciprofloxacin 170mg/5ml oral suspension,ciprofloxacin
Exacerbations - Antibiotics,quinolones,66727,12020511000001100,ciprofloxacin 500mg/5ml oral suspension,ciprofloxacin
Exacerbations - Antibiotics,quinolones,34647,126285001000027108,ciprofloxacin 250mg tablet (neo laboratories ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,45341,126305001000027100,ciprofloxacin 500mg tablet (neo laboratories ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,58323,130511000001107,ciprofloxacin 100mg tablets (alliance healthcare (distribution) ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,64446,13743811000001101,ciprofloxacin 250mg tablets (tillomed laboratories ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,57960,13744011000001109,ciprofloxacin 500mg tablets (tillomed laboratories ltd),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,64814,13793711000001100,ciprofloxacin 400mg/200ml solution for infusion vials (genus pharmaceuticals ltd),ciprofloxacin lactate
Exacerbations - Antibiotics,quinolones,68274,13849811000001101,ciproxin 500mg tablets (de pharmaceuticals),ciprofloxacin hydrochloride
Exacerbations - Antibiotics,quinolones,52177,14711611000001109,ciproxin 500mg tablets (sigma pharmaceuticals plc),ciprofloxacin hydrochloride
